id,label
2999,1
3000,0
3001,0
3002,0
3003,1
3004,1
3005,1
3006,0
3007,0
3008,1
3009,0
3010,1
3011,0
3012,1
3013,1
3014,1
3015,0
3016,0
3017,1
3018,0
3019,0
3020,0
3021,0
3022,1
3023,1
3024,0
3025,1
3026,1
3027,1
3028,0
3029,0
3030,1
3031,1
3032,0
3033,1
3034,1
3035,1
3036,1
3037,0
3038,0
3039,0
3040,1
3041,0
3042,1
3043,0
3044,0
3045,0
3046,1
3047,1
3048,1
3049,1
3050,0
3051,0
3052,0
3053,1
3054,1
3055,1
3056,1
3057,0
3058,1
3059,0
3060,0
3061,0
3062,0
3063,1
3064,0
3065,0
3066,0
3067,1
3068,0
3069,0
3070,0
3071,1
3072,0
3073,0
3074,0
3075,0
3076,0
3077,1
3078,0
3079,1
3080,1
3081,1
3082,0
3083,0
3084,1
3085,0
3086,0
3087,1
3088,1
3089,0
3090,1
3091,1
3092,0
3093,1
3094,0
3095,0
3096,0
3097,1
3098,1
3099,0
3100,1
3101,0
3102,0
3103,0
3104,1
3105,0
3106,1
3107,1
3108,1
3109,0
3110,0
3111,1
3112,0
3113,1
3114,0
3115,0
3116,0
3117,0
3118,1
3119,0
3120,0
3121,1
3122,1
3123,1
3124,0
3125,0
3126,1
3127,1
3128,0
3129,0
3130,1
3131,1
3132,1
3133,0
3134,0
3135,1
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,1
3143,0
3144,1
3145,0
3146,1
3147,0
3148,0
3149,0
3150,1
3151,0
3152,0
3153,1
3154,1
3155,0
3156,0
3157,0
3158,1
3159,0
3160,0
3161,1
3162,0
3163,1
3164,1
3165,1
3166,0
3167,1
3168,1
3169,1
3170,0
3171,1
3172,1
3173,1
3174,1
3175,1
3176,0
3177,1
3178,0
3179,1
3180,1
3181,0
3182,0
3183,1
3184,0
3185,1
3186,1
3187,0
3188,1
3189,0
3190,1
3191,1
3192,0
3193,1
3194,1
3195,0
3196,0
3197,1
3198,0
3199,1
3200,0
3201,0
3202,1
3203,0
3204,0
3205,1
3206,0
3207,1
3208,1
3209,0
3210,1
3211,1
3212,0
3213,1
3214,1
3215,0
3216,0
3217,0
3218,1
3219,1
3220,1
3221,1
3222,0
3223,0
3224,0
3225,1
3226,0
3227,1
3228,1
3229,0
3230,1
3231,1
3232,1
3233,1
3234,1
3235,0
3236,1
3237,0
3238,0
3239,0
3240,0
3241,0
3242,1
3243,0
3244,0
3245,0
3246,1
3247,0
3248,0
3249,1
3250,1
3251,1
3252,0
3253,0
3254,0
3255,1
3256,1
3257,1
3258,0
3259,0
3260,0
3261,0
3262,0
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,0
3270,1
3271,1
3272,0
3273,0
3274,0
3275,1
3276,1
3277,0
3278,1
3279,0
3280,1
3281,1
3282,1
3283,1
3284,0
3285,1
3286,1
3287,0
3288,0
3289,1
3290,1
3291,0
3292,0
3293,0
3294,0
3295,1
3296,1
3297,1
3298,0
3299,1
3300,1
3301,0
3302,0
3303,0
3304,0
3305,1
3306,1
3307,1
3308,0
3309,0
3310,0
3311,1
3312,0
3313,1
3314,0
3315,0
3316,1
3317,0
3318,1
3319,0
3320,1
3321,0
3322,1
3323,0
3324,1
3325,0
3326,1
3327,0
3328,0
3329,0
3330,1
3331,0
3332,1
3333,1
3334,0
3335,1
3336,0
3337,0
3338,0
3339,0
3340,0
3341,1
3342,1
3343,1
3344,0
3345,0
3346,0
3347,1
3348,1
3349,1
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,1
3361,0
3362,0
3363,0
3364,0
3365,1
3366,0
3367,0
3368,1
3369,1
3370,1
3371,1
3372,0
3373,0
3374,0
3375,0
3376,1
3377,1
3378,0
3379,1
3380,0
3381,1
3382,1
3383,0
3384,0
3385,0
3386,1
3387,1
3388,1
3389,1
3390,1
3391,0
3392,1
3393,1
3394,1
3395,0
3396,0
3397,1
3398,1
3399,0
3400,0
3401,0
3402,1
3403,1
3404,1
3405,1
3406,1
3407,0
3408,0
3409,0
3410,0
3411,1
3412,0
3413,0
3414,0
3415,1
3416,0
3417,0
3418,1
3419,0
3420,0
3421,0
3422,0
3423,1
3424,0
3425,0
3426,0
3427,0
3428,1
3429,1
3430,0
3431,1
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,1
3439,1
3440,1
3441,0
3442,0
3443,1
3444,1
3445,0
3446,0
3447,1
3448,1
3449,1
3450,1
3451,1
3452,0
3453,1
3454,0
3455,0
3456,1
3457,1
3458,1
3459,0
3460,1
3461,1
3462,1
3463,1
3464,0
3465,1
3466,1
3467,0
3468,0
3469,0
3470,0
3471,0
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,0
3479,0
3480,1
3481,0
3482,0
3483,1
3484,0
3485,0
3486,0
3487,1
3488,0
3489,1
3490,0
3491,0
3492,1
3493,1
3494,0
3495,0
3496,1
3497,0
3498,1
3499,1
3500,0
3501,1
3502,1
3503,1
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,1
3511,0
3512,0
3513,1
3514,1
3515,0
3516,1
3517,1
3518,1
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,1
3526,0
3527,0
3528,1
3529,0
3530,0
3531,1
3532,0
3533,1
3534,1
3535,0
3536,0
3537,1
3538,0
3539,0
3540,1
3541,1
3542,0
3543,1
3544,0
3545,1
3546,0
3547,1
3548,1
3549,1
3550,0
3551,1
3552,0
3553,1
3554,0
3555,1
3556,1
3557,0
3558,0
3559,1
3560,1
3561,1
3562,0
3563,0
3564,1
3565,1
3566,1
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,1
3574,0
3575,1
3576,1
3577,1
3578,1
3579,1
3580,0
3581,1
3582,0
3583,1
3584,1
3585,0
3586,1
3587,0
3588,0
3589,1
3590,1
3591,1
3592,0
3593,0
3594,1
3595,0
3596,0
3597,1
3598,1
3599,1
3600,0
3601,0
3602,1
3603,1
3604,1
3605,1
3606,0
3607,1
3608,0
3609,1
3610,0
3611,1
3612,1
3613,0
3614,1
3615,0
3616,1
3617,1
3618,1
3619,1
3620,1
3621,0
3622,1
3623,0
3624,1
3625,0
3626,0
3627,0
3628,1
3629,1
3630,0
3631,0
3632,0
3633,0
3634,0
3635,1
3636,1
3637,0
3638,1
3639,1
3640,1
3641,0
3642,0
3643,1
3644,1
3645,0
3646,0
3647,1
3648,0
3649,1
3650,0
3651,1
3652,1
3653,0
3654,1
3655,0
3656,1
3657,1
3658,0
3659,0
3660,0
3661,0
3662,1
3663,1
3664,0
3665,1
3666,1
3667,1
3668,1
3669,0
3670,1
3671,1
3672,1
3673,1
3674,0
3675,0
3676,0
3677,0
3678,1
3679,1
3680,0
3681,1
3682,0
3683,1
3684,1
3685,1
3686,1
3687,1
3688,0
3689,1
3690,0
3691,1
3692,1
3693,0
3694,1
3695,1
3696,1
3697,0
3698,1
3699,1
3700,1
3701,0
3702,1
3703,1
3704,1
3705,1
3706,0
3707,0
3708,0
3709,1
3710,0
3711,1
3712,1
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,1
3721,1
3722,0
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,0
3735,0
3736,0
3737,1
3738,1
3739,0
3740,1
3741,0
3742,0
3743,1
3744,0
3745,1
3746,1
3747,1
3748,1
3749,0
3750,0
3751,0
3752,0
3753,1
3754,0
3755,0
3756,0
3757,0
3758,0
3759,1
3760,1
3761,0
3762,1
3763,1
3764,1
3765,0
3766,1
3767,1
3768,0
3769,1
3770,0
3771,0
3772,0
3773,1
3774,0
3775,0
3776,1
3777,1
3778,0
3779,1
3780,0
3781,1
3782,1
3783,0
3784,0
3785,0
3786,1
3787,0
3788,0
3789,0
3790,1
3791,1
3792,0
3793,0
3794,0
3795,0
3796,1
3797,0
3798,1
3799,0
3800,0
3801,0
3802,0
3803,0
3804,1
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,0
3817,0
3818,0
3819,0
3820,0
3821,1
3822,1
3823,0
3824,1
3825,1
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,1
3833,0
3834,1
3835,1
3836,1
3837,1
3838,0
3839,1
3840,1
3841,1
3842,1
3843,1
3844,0
3845,1
3846,1
3847,1
3848,0
3849,0
3850,1
3851,1
3852,1
3853,1
3854,1
3855,0
3856,1
3857,1
3858,0
3859,1
3860,0
3861,1
3862,0
3863,1
3864,1
3865,1
3866,1
3867,0
3868,1
3869,1
3870,1
3871,1
3872,1
3873,1
3874,0
3875,0
3876,1
3877,0
3878,1
3879,1
3880,1
3881,1
3882,0
3883,1
3884,0
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,0
3892,1
3893,0
3894,0
3895,1
3896,0
3897,0
3898,1
3899,0
3900,1
3901,1
3902,1
3903,1
3904,0
3905,0
3906,1
3907,0
3908,0
3909,0
3910,0
3911,1
3912,1
3913,0
3914,0
3915,0
3916,1
3917,0
3918,0
3919,0
3920,1
3921,0
3922,1
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,0
3930,1
3931,0
3932,1
3933,0
3934,1
3935,1
3936,1
3937,0
3938,1
3939,0
3940,0
3941,1
3942,0
3943,0
3944,1
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,1
3952,0
3953,1
3954,0
3955,0
3956,0
3957,1
3958,1
3959,1
3960,0
3961,0
3962,0
3963,1
3964,1
3965,0
3966,0
3967,0
3968,0
3969,0
3970,1
3971,1
3972,0
3973,0
3974,0
3975,1
3976,1
3977,1
3978,1
3979,0
3980,1
3981,0
3982,1
3983,1
3984,0
3985,0
3986,0
3987,1
3988,0
3989,0
3990,0
3991,1
3992,1
3993,1
3994,1
3995,1
3996,0
3997,0
3998,0
3999,0
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,0
4007,1
4008,1
4009,0
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4016,1
4017,1
4018,1
4019,1
4020,1
4021,0
4022,1
4023,0
4024,0
4025,0
4026,0
4027,0
4028,1
4029,1
4030,1
4031,0
4032,0
4033,0
4034,1
4035,1
4036,0
4037,1
4038,1
4039,1
4040,0
4041,0
4042,0
4043,0
4044,0
4045,1
4046,1
4047,1
4048,1
4049,0
4050,0
4051,1
4052,1
4053,0
4054,0
4055,0
4056,1
4057,0
4058,1
4059,1
4060,1
4061,1
4062,0
4063,0
4064,1
4065,1
4066,1
4067,0
4068,1
4069,0
4070,1
4071,0
4072,0
4073,0
4074,1
4075,1
4076,1
4077,0
4078,1
4079,1
4080,0
4081,1
4082,0
4083,0
4084,1
4085,1
4086,0
4087,1
4088,1
4089,0
4090,0
4091,0
4092,0
4093,1
4094,1
4095,0
4096,1
4097,1
4098,1
4099,0
4100,1
4101,1
4102,0
4103,0
4104,0
4105,1
4106,1
4107,0
4108,0
4109,1
4110,0
4111,1
4112,1
4113,0
4114,1
4115,1
4116,0
4117,1
4118,1
4119,1
4120,1
4121,0
4122,0
4123,1
4124,1
4125,0
4126,0
4127,1
4128,1
4129,1
4130,0
4131,0
4132,0
4133,1
4134,1
4135,0
4136,0
4137,1
4138,0
4139,1
4140,1
4141,0
4142,0
4143,0
4144,0
4145,0
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,1
4154,1
4155,0
4156,1
4157,1
4158,1
4159,1
4160,1
4161,0
4162,1
4163,1
4164,0
4165,0
4166,0
4167,1
4168,1
4169,1
4170,0
4171,0
4172,1
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,1
4180,0
4181,1
4182,1
4183,1
4184,1
4185,1
4186,0
4187,1
4188,1
4189,1
4190,0
4191,0
4192,0
4193,1
4194,0
4195,0
4196,0
4197,1
4198,0
4199,0
4200,1
4201,1
4202,1
4203,0
4204,1
4205,1
4206,0
4207,1
4208,0
4209,1
4210,0
4211,1
4212,1
4213,1
4214,1
4215,0
4216,0
4217,1
4218,0
4219,0
4220,1
4221,1
4222,1
4223,0
4224,0
4225,1
4226,1
4227,1
4228,1
4229,0
4230,0
4231,0
4232,1
4233,0
4234,0
4235,0
4236,1
4237,0
4238,0
4239,1
4240,0
4241,1
4242,0
4243,0
4244,1
4245,0
4246,0
4247,0
4248,0
4249,1
4250,1
4251,0
4252,0
4253,1
4254,1
4255,0
4256,1
4257,0
4258,0
4259,0
4260,0
4261,0
4262,1
4263,1
4264,0
4265,0
4266,1
4267,0
4268,0
4269,1
4270,1
4271,1
4272,0
4273,1
4274,0
4275,1
4276,0
4277,1
4278,1
4279,1
4280,1
4281,1
4282,0
4283,1
4284,1
4285,1
4286,1
4287,0
4288,1
4289,0
4290,0
4291,1
4292,1
4293,1
4294,0
4295,0
4296,1
4297,0
4298,1
4299,0
4300,0
4301,1
4302,0
4303,0
4304,0
4305,1
4306,1
4307,0
4308,1
4309,0
4310,1
4311,1
4312,1
4313,1
4314,0
4315,0
4316,0
4317,0
4318,1
4319,0
4320,1
4321,0
4322,0
4323,1
4324,1
4325,0
4326,1
4327,0
4328,0
4329,1
4330,0
4331,1
4332,1
4333,0
4334,0
4335,0
4336,0
4337,1
4338,0
4339,1
4340,0
4341,0
4342,0
4343,0
4344,0
4345,1
4346,1
4347,0
4348,1
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,1
4356,1
4357,0
4358,0
4359,1
4360,0
4361,1
4362,0
4363,0
4364,1
4365,1
4366,1
4367,0
4368,1
4369,0
4370,0
4371,1
4372,1
4373,1
4374,1
4375,0
4376,1
4377,1
4378,0
4379,1
4380,1
4381,1
4382,1
4383,0
4384,1
4385,0
4386,1
4387,1
4388,0
4389,1
4390,0
4391,0
4392,1
4393,0
4394,1
4395,1
4396,0
4397,0
4398,1
4399,1
4400,0
4401,0
4402,1
4403,1
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,1
4413,0
4414,1
4415,0
4416,0
4417,0
4418,1
4419,1
4420,0
4421,0
4422,0
4423,1
4424,0
4425,1
4426,0
4427,0
4428,1
4429,0
4430,0
4431,1
4432,0
4433,1
4434,0
4435,1
4436,0
4437,0
4438,1
4439,0
4440,1
4441,1
4442,1
4443,0
4444,1
4445,1
4446,1
4447,0
4448,1
4449,1
4450,1
4451,0
4452,0
4453,1
4454,1
4455,1
4456,0
4457,0
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,1
4471,1
4472,0
4473,0
4474,1
4475,1
4476,1
4477,1
4478,0
4479,1
4480,0
4481,1
4482,1
4483,0
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,0
4492,0
4493,1
4494,0
4495,1
4496,1
4497,1
4498,0
4499,0
4500,1
4501,0
4502,0
4503,1
4504,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,1
4511,0
4512,0
4513,1
4514,1
4515,0
4516,0
4517,1
4518,0
4519,1
4520,0
4521,1
4522,1
4523,1
4524,1
4525,1
4526,0
4527,1
4528,1
4529,1
4530,1
4531,0
4532,1
4533,1
4534,1
4535,0
4536,1
4537,0
4538,1
4539,0
4540,1
4541,0
4542,1
4543,0
4544,1
4545,1
4546,0
4547,0
4548,0
4549,1
4550,1
4551,0
4552,1
4553,1
4554,0
4555,1
4556,1
4557,1
4558,0
4559,0
4560,1
4561,1
4562,0
4563,1
4564,0
4565,1
4566,0
4567,0
4568,1
4569,1
4570,0
4571,0
4572,1
4573,0
4574,0
4575,0
4576,1
4577,0
4578,0
4579,1
4580,0
4581,0
4582,1
4583,1
4584,1
4585,1
4586,0
4587,1
4588,0
4589,1
4590,0
4591,1
4592,1
4593,0
4594,0
4595,1
4596,0
4597,1
4598,0
4599,0
4600,1
4601,1
4602,0
4603,0
4604,1
4605,1
4606,0
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,0
4616,0
4617,1
4618,0
4619,1
4620,1
4621,1
4622,0
4623,0
4624,0
4625,1
4626,0
4627,0
4628,0
4629,1
4630,0
4631,0
4632,1
4633,1
4634,1
4635,0
4636,0
4637,0
4638,1
4639,1
4640,0
4641,0
4642,0
4643,0
4644,1
4645,1
4646,0
4647,0
4648,1
4649,0
4650,0
4651,0
4652,0
4653,1
4654,0
4655,1
4656,0
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,1
4664,0
4665,0
4666,0
4667,0
4668,0
4669,0
4670,1
4671,0
4672,1
4673,1
4674,0
4675,0
4676,0
4677,0
4678,1
4679,0
4680,0
4681,1
4682,1
4683,1
4684,1
4685,0
4686,1
4687,1
4688,1
4689,0
4690,1
4691,0
4692,1
4693,0
4694,1
4695,1
4696,1
4697,1
4698,0
4699,0
4700,0
4701,1
4702,0
4703,1
4704,1
4705,0
4706,1
4707,1
4708,0
4709,0
4710,0
4711,0
4712,1
4713,0
4714,0
4715,0
4716,1
4717,0
4718,0
4719,1
4720,0
4721,1
4722,1
4723,0
4724,0
4725,1
4726,0
4727,1
4728,1
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,1
4736,0
4737,0
4738,0
4739,1
4740,1
4741,1
4742,1
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,1
4750,0
4751,1
4752,1
4753,1
4754,1
4755,0
4756,0
4757,0
4758,1
4759,1
4760,1
4761,1
4762,1
4763,0
4764,1
4765,0
4766,1
4767,0
4768,1
4769,1
4770,1
4771,0
4772,0
4773,0
4774,0
4775,1
4776,1
4777,1
4778,0
4779,1
4780,0
4781,1
4782,0
4783,0
4784,0
4785,1
4786,0
4787,0
4788,0
4789,1
4790,0
4791,0
4792,0
4793,1
4794,0
4795,0
4796,1
4797,0
4798,1
4799,0
4800,1
4801,0
4802,0
4803,0
4804,0
4805,0
4806,1
4807,1
4808,0
4809,1
4810,1
4811,1
4812,0
4813,1
4814,0
4815,0
4816,0
4817,1
4818,0
4819,1
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,1
4830,1
4831,1
4832,0
4833,1
4834,0
4835,0
4836,0
4837,1
4838,0
4839,1
4840,0
4841,1
4842,0
4843,0
4844,1
4845,1
4846,0
4847,0
4848,1
4849,0
4850,0
4851,1
4852,0
4853,1
4854,0
4855,1
4856,0
4857,0
4858,0
4859,1
4860,0
4861,0
4862,0
4863,1
4864,1
4865,0
4866,0
4867,0
4868,1
4869,1
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,1
4878,1
4879,0
4880,1
4881,1
4882,1
4883,0
4884,1
4885,1
4886,1
4887,0
4888,1
4889,0
4890,0
4891,1
4892,1
4893,1
4894,0
4895,0
4896,1
4897,0
4898,1
4899,1
4900,1
4901,0
4902,0
4903,1
4904,1
4905,1
4906,1
4907,1
4908,0
4909,0
4910,1
4911,0
4912,0
4913,0
4914,1
4915,0
4916,1
4917,1
4918,0
4919,0
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,0
4927,0
4928,1
4929,0
4930,1
4931,0
4932,1
4933,1
4934,1
4935,0
4936,1
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,1
4944,1
4945,1
4946,0
4947,1
4948,1
4949,1
4950,0
4951,1
4952,0
4953,0
4954,0
4955,0
4956,1
4957,1
4958,1
4959,0
4960,0
4961,1
4962,0
4963,0
4964,1
4965,0
4966,0
4967,1
4968,1
4969,0
4970,1
4971,0
4972,1
4973,0
4974,0
4975,1
4976,0
4977,1
4978,1
4979,0
4980,0
4981,1
4982,0
4983,1
4984,0
4985,0
4986,0
4987,1
4988,0
4989,0
4990,1
4991,1
4992,0
4993,0
4994,1
4995,1
4996,0
4997,1
4998,0
4999,0
5000,0
5001,1
5002,1
5003,0
5004,0
5005,1
5006,1
5007,1
5008,1
5009,1
5010,1
5011,0
5012,1
5013,1
5014,1
5015,0
5016,0
5017,0
5018,1
5019,0
5020,1
5021,0
5022,0
5023,1
5024,0
5025,1
5026,1
5027,1
5028,1
5029,1
5030,0
5031,0
5032,1
5033,0
5034,1
5035,0
5036,0
5037,1
5038,1
5039,1
5040,0
5041,1
5042,1
5043,1
5044,1
5045,0
5046,0
5047,1
5048,0
5049,0
5050,1
5051,1
5052,0
5053,1
5054,1
5055,1
5056,0
5057,1
5058,1
5059,1
5060,0
5061,0
5062,0
5063,0
5064,0
5065,1
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,1
5075,1
5076,1
5077,0
5078,0
5079,1
5080,0
5081,0
5082,1
5083,1
5084,1
5085,1
5086,0
5087,1
5088,1
5089,0
5090,0
5091,1
5092,0
5093,1
5094,0
5095,1
5096,0
5097,1
5098,0
5099,1
5100,0
5101,0
5102,1
5103,1
5104,1
5105,1
5106,1
5107,0
5108,1
5109,1
5110,1
5111,0
5112,1
5113,0
5114,0
5115,1
5116,0
5117,0
5118,0
5119,1
5120,0
5121,0
5122,1
5123,0
5124,1
5125,1
5126,1
5127,0
5128,0
5129,1
5130,0
5131,1
5132,1
5133,1
5134,1
5135,0
5136,1
5137,1
5138,1
5139,1
5140,1
5141,0
5142,1
5143,0
5144,1
5145,0
5146,0
5147,0
5148,0
5149,1
5150,0
5151,1
5152,1
5153,1
5154,1
5155,0
5156,0
5157,0
5158,0
5159,0
5160,1
5161,1
5162,0
5163,0
5164,0
5165,0
5166,0
5167,1
5168,1
5169,1
5170,1
5171,0
5172,0
5173,0
5174,1
5175,0
5176,0
5177,0
5178,1
5179,1
5180,0
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,0
5188,0
5189,0
5190,1
5191,0
5192,1
5193,1
5194,0
5195,1
5196,1
5197,1
5198,0
5199,1
5200,0
5201,1
5202,1
5203,0
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,0
5213,1
5214,1
5215,0
5216,0
5217,0
5218,0
5219,1
5220,0
5221,1
5222,0
5223,1
5224,0
5225,0
5226,0
5227,1
5228,0
5229,1
5230,1
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0
5240,1
5241,0
5242,0
5243,0
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,0
5252,1
5253,1
5254,1
5255,1
5256,0
5257,1
5258,0
5259,1
5260,1
5261,1
5262,1
5263,1
5264,0
5265,1
5266,0
5267,1
5268,0
5269,1
5270,1
5271,0
5272,1
5273,0
5274,0
5275,1
5276,0
5277,0
5278,0
5279,0
5280,1
5281,0
5282,1
5283,1
5284,1
5285,1
5286,1
5287,1
5288,0
5289,0
5290,1
5291,0
5292,0
5293,0
5294,1
5295,1
5296,1
5297,1
5298,1
5299,0
5300,1
5301,0
5302,0
5303,1
5304,0
5305,0
5306,0
5307,0
5308,0
5309,1
5310,0
5311,1
5312,1
5313,1
5314,0
5315,0
5316,1
5317,0
5318,0
5319,1
5320,0
5321,1
5322,0
5323,1
5324,0
5325,1
5326,0
5327,0
5328,0
5329,1
5330,1
5331,0
5332,0
5333,0
5334,1
5335,1
5336,0
5337,0
5338,1
5339,0
5340,1
5341,1
5342,1
5343,0
5344,0
5345,1
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,1
5353,1
5354,1
5355,1
5356,1
5357,0
5358,0
5359,1
5360,1
5361,0
5362,1
5363,1
5364,1
5365,1
5366,0
5367,0
5368,1
5369,0
5370,0
5371,0
5372,1
5373,1
5374,1
5375,0
5376,0
5377,0
5378,0
5379,1
5380,0
5381,0
5382,0
5383,0
5384,1
5385,0
5386,1
5387,1
5388,0
5389,1
5390,0
5391,0
5392,1
5393,0
5394,0
5395,0
5396,0
5397,1
5398,1
5399,0
5400,0
5401,1
5402,0
5403,0
5404,0
5405,1
5406,0
5407,0
5408,1
5409,0
5410,0
5411,0
5412,1
5413,0
5414,0
5415,1
5416,1
5417,1
5418,0
5419,0
5420,0
5421,0
5422,0
5423,1
5424,1
5425,0
5426,0
5427,0
5428,0
5429,1
5430,1
5431,0
5432,0
5433,0
5434,0
5435,1
5436,0
5437,0
5438,0
5439,1
5440,0
5441,0
5442,0
5443,0
5444,0
5445,1
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,1
5453,1
5454,0
5455,0
5456,1
5457,0
5458,0
5459,0
5460,1
5461,1
5462,1
5463,0
5464,0
5465,0
5466,1
5467,0
5468,0
5469,0
5470,0
5471,0
5472,1
5473,0
5474,1
5475,0
5476,1
5477,1
5478,0
5479,0
5480,1
5481,0
5482,1
5483,1
5484,0
5485,0
5486,1
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,1
5499,1
5500,1
5501,0
5502,1
5503,0
5504,0
5505,0
5506,1
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,1
5518,1
5519,0
5520,0
5521,0
5522,0
5523,1
5524,0
5525,1
5526,0
5527,0
5528,0
5529,1
5530,1
5531,0
5532,0
5533,1
5534,0
5535,1
5536,0
5537,1
5538,1
5539,0
5540,1
5541,1
5542,1
5543,0
5544,1
5545,1
5546,1
5547,1
5548,0
5549,1
5550,0
5551,0
5552,1
5553,1
5554,0
5555,0
5556,1
5557,1
5558,0
5559,0
5560,0
5561,0
5562,0
5563,1
5564,1
5565,0
5566,1
5567,0
5568,0
5569,1
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,1
5577,0
5578,1
5579,1
5580,0
5581,0
5582,1
5583,1
5584,0
5585,0
5586,0
5587,0
5588,0
5589,1
5590,0
5591,0
5592,0
5593,0
5594,0
5595,1
5596,1
5597,0
5598,1
5599,1
5600,0
5601,0
5602,0
5603,1
5604,0
5605,1
5606,1
5607,0
5608,0
5609,1
5610,0
5611,1
5612,1
5613,0
5614,0
5615,1
5616,1
5617,0
5618,0
5619,0
5620,0
5621,1
5622,1
5623,1
5624,1
5625,0
5626,1
5627,1
5628,0
5629,0
5630,0
5631,0
5632,1
5633,0
5634,1
5635,0
5636,1
5637,1
5638,1
5639,1
5640,0
5641,0
5642,0
5643,1
5644,0
5645,1
5646,1
5647,1
5648,1
5649,0
5650,0
5651,0
5652,1
5653,0
5654,1
5655,0
5656,0
5657,1
5658,0
5659,1
5660,0
5661,1
5662,0
5663,1
5664,1
5665,0
5666,1
5667,0
5668,1
5669,0
5670,0
5671,1
5672,0
5673,1
5674,1
5675,0
5676,0
5677,0
5678,1
5679,1
5680,0
5681,1
5682,1
5683,1
5684,0
5685,1
5686,1
5687,1
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,1
5697,0
5698,0
5699,1
5700,0
5701,0
5702,1
5703,0
5704,1
5705,0
5706,0
5707,1
5708,0
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,0
5716,1
5717,0
5718,0
5719,1
5720,1
5721,1
5722,1
5723,1
5724,1
5725,1
5726,1
5727,1
5728,1
5729,1
5730,0
5731,1
5732,0
5733,0
5734,1
5735,0
5736,1
5737,0
5738,0
5739,0
5740,0
5741,1
5742,0
5743,1
5744,1
5745,1
5746,1
5747,0
5748,0
5749,0
5750,1
5751,0
5752,0
5753,1
5754,1
5755,0
5756,0
5757,1
5758,1
5759,0
5760,0
5761,1
5762,1
5763,1
5764,1
5765,0
5766,0
5767,1
5768,0
5769,1
5770,1
5771,0
5772,0
5773,1
5774,1
5775,1
5776,0
5777,0
5778,0
5779,0
5780,0
5781,1
5782,0
5783,0
5784,0
5785,1
5786,1
5787,0
5788,1
5789,0
5790,1
5791,1
5792,1
5793,1
5794,0
5795,0
5796,0
5797,1
